date,Bitcoin
1/04/2014,82
2/04/2014,89
3/04/2014,89
4/04/2014,76
5/04/2014,64
6/04/2014,69
7/04/2014,74
8/04/2014,74
9/04/2014,85
10/04/2014,100
11/04/2014,93
12/04/2014,68
13/04/2014,67
14/04/2014,73
15/04/2014,76
16/04/2014,85
17/04/2014,79
18/04/2014,70
19/04/2014,68
20/04/2014,63
21/04/2014,64
22/04/2014,65
23/04/2014,68
24/04/2014,64
25/04/2014,71
26/04/2014,58
27/04/2014,56
28/04/2014,62
29/04/2014,65
30/04/2014,67
1/05/2014,90
2/05/2014,77
3/05/2014,72
4/05/2014,72
5/05/2014,88
6/05/2014,83
7/05/2014,80
8/05/2014,77
9/05/2014,79
10/05/2014,64
11/05/2014,70
12/05/2014,70
13/05/2014,84
14/05/2014,75
15/05/2014,75
16/05/2014,80
17/05/2014,70
18/05/2014,70
19/05/2014,74
20/05/2014,84
21/05/2014,84
22/05/2014,88
23/05/2014,85
24/05/2014,73
25/05/2014,89
26/05/2014,91
27/05/2014,94
28/05/2014,100
29/05/2014,97
30/05/2014,97
31/05/2014,90
1/06/2014,88
2/06/2014,83
3/06/2014,91
4/06/2014,86
5/06/2014,86
6/06/2014,75
7/06/2014,69
8/06/2014,71
9/06/2014,66
10/06/2014,77
11/06/2014,85
12/06/2014,96
13/06/2014,100
14/06/2014,76
15/06/2014,79
16/06/2014,91
17/06/2014,85
18/06/2014,84
19/06/2014,83
20/06/2014,79
21/06/2014,61
22/06/2014,73
23/06/2014,68
24/06/2014,65
25/06/2014,68
26/06/2014,64
27/06/2014,80
28/06/2014,69
29/06/2014,67
30/06/2014,78
1/07/2014,96
2/07/2014,100
3/07/2014,88
4/07/2014,86
5/07/2014,77
6/07/2014,83
7/07/2014,93
8/07/2014,82
9/07/2014,81
10/07/2014,89
11/07/2014,86
12/07/2014,71
13/07/2014,70
14/07/2014,78
15/07/2014,81
16/07/2014,99
17/07/2014,90
18/07/2014,88
19/07/2014,85
20/07/2014,85
21/07/2014,84
22/07/2014,91
23/07/2014,80
24/07/2014,83
25/07/2014,85
26/07/2014,72
27/07/2014,75
28/07/2014,84
29/07/2014,83
30/07/2014,91
31/07/2014,91
1/08/2014,64
2/08/2014,62
3/08/2014,63
4/08/2014,63
5/08/2014,71
6/08/2014,78
7/08/2014,72
8/08/2014,69
9/08/2014,62
10/08/2014,63
11/08/2014,72
12/08/2014,76
13/08/2014,100
14/08/2014,90
15/08/2014,87
16/08/2014,87
17/08/2014,73
18/08/2014,93
19/08/2014,84
20/08/2014,88
21/08/2014,76
22/08/2014,75
23/08/2014,67
24/08/2014,68
25/08/2014,63
26/08/2014,69
27/08/2014,65
28/08/2014,66
29/08/2014,67
30/08/2014,63
31/08/2014,67
1/09/2014,84
2/09/2014,77
3/09/2014,76
4/09/2014,78
5/09/2014,72
6/09/2014,70
7/09/2014,61
8/09/2014,75
9/09/2014,83
10/09/2014,98
11/09/2014,100
12/09/2014,80
13/09/2014,69
14/09/2014,68
15/09/2014,75
16/09/2014,70
17/09/2014,68
18/09/2014,72
19/09/2014,85
20/09/2014,70
21/09/2014,71
22/09/2014,70
23/09/2014,84
24/09/2014,92
25/09/2014,75
26/09/2014,71
27/09/2014,62
28/09/2014,65
29/09/2014,81
30/09/2014,77
1/10/2014,65
2/10/2014,66
3/10/2014,73
4/10/2014,73
5/10/2014,89
6/10/2014,100
7/10/2014,86
8/10/2014,80
9/10/2014,76
10/10/2014,71
11/10/2014,64
12/10/2014,64
13/10/2014,67
14/10/2014,77
15/10/2014,75
16/10/2014,70
17/10/2014,66
18/10/2014,60
19/10/2014,61
20/10/2014,62
21/10/2014,62
22/10/2014,64
23/10/2014,65
24/10/2014,56
25/10/2014,58
26/10/2014,62
27/10/2014,60
28/10/2014,63
29/10/2014,64
30/10/2014,60
31/10/2014,55
1/11/2014,59
2/11/2014,68
3/11/2014,70
4/11/2014,65
5/11/2014,65
6/11/2014,79
7/11/2014,81
8/11/2014,70
9/11/2014,74
10/11/2014,83
11/11/2014,77
12/11/2014,91
13/11/2014,100
14/11/2014,79
15/11/2014,75
16/11/2014,70
17/11/2014,81
18/11/2014,82
19/11/2014,71
20/11/2014,72
21/11/2014,70
22/11/2014,69
23/11/2014,62
24/11/2014,75
25/11/2014,66
26/11/2014,66
27/11/2014,67
28/11/2014,68
29/11/2014,62
30/11/2014,62
1/12/2014,40
2/12/2014,43
3/12/2014,43
4/12/2014,39
5/12/2014,40
6/12/2014,35
7/12/2014,40
8/12/2014,44
9/12/2014,38
10/12/2014,41
11/12/2014,59
12/12/2014,51
13/12/2014,42
14/12/2014,42
15/12/2014,41
16/12/2014,51
17/12/2014,46
18/12/2014,47
19/12/2014,43
20/12/2014,39
21/12/2014,42
22/12/2014,41
23/12/2014,42
24/12/2014,37
25/12/2014,37
26/12/2014,46
27/12/2014,100
28/12/2014,42
29/12/2014,39
30/12/2014,40
31/12/2014,42
1/01/2015,48
2/01/2015,55
3/01/2015,57
4/01/2015,68
5/01/2015,69
6/01/2015,75
7/01/2015,59
8/01/2015,56
9/01/2015,61
10/01/2015,58
11/01/2015,53
12/01/2015,54
13/01/2015,68
14/01/2015,100
15/01/2015,85
16/01/2015,73
17/01/2015,58
18/01/2015,56
19/01/2015,54
20/01/2015,59
21/01/2015,63
22/01/2015,59
23/01/2015,58
24/01/2015,52
25/01/2015,56
26/01/2015,78
27/01/2015,70
28/01/2015,62
29/01/2015,61
30/01/2015,52
31/01/2015,47
1/02/2015,63
2/02/2015,61
3/02/2015,64
4/02/2015,64
5/02/2015,70
6/02/2015,64
7/02/2015,70
8/02/2015,77
9/02/2015,74
10/02/2015,73
11/02/2015,67
12/02/2015,62
13/02/2015,64
14/02/2015,63
15/02/2015,64
16/02/2015,65
17/02/2015,64
18/02/2015,66
19/02/2015,72
20/02/2015,100
21/02/2015,64
22/02/2015,64
23/02/2015,63
24/02/2015,59
25/02/2015,58
26/02/2015,62
27/02/2015,58
28/02/2015,57
1/03/2015,75
2/03/2015,85
3/03/2015,88
4/03/2015,82
5/03/2015,87
6/03/2015,99
7/03/2015,100
8/03/2015,89
9/03/2015,93
10/03/2015,92
11/03/2015,93
12/03/2015,86
13/03/2015,86
14/03/2015,79
15/03/2015,78
16/03/2015,83
17/03/2015,78
18/03/2015,90
19/03/2015,84
20/03/2015,79
21/03/2015,77
22/03/2015,75
23/03/2015,81
24/03/2015,79
25/03/2015,89
26/03/2015,78
27/03/2015,69
28/03/2015,68
29/03/2015,69
30/03/2015,83
31/03/2015,84
1/04/2015,89
2/04/2015,94
3/04/2015,94
4/04/2015,83
5/04/2015,78
6/04/2015,91
7/04/2015,91
8/04/2015,93
9/04/2015,90
10/04/2015,87
11/04/2015,78
12/04/2015,81
13/04/2015,89
14/04/2015,100
15/04/2015,83
16/04/2015,82
17/04/2015,82
18/04/2015,79
19/04/2015,73
20/04/2015,79
21/04/2015,84
22/04/2015,89
23/04/2015,86
24/04/2015,82
25/04/2015,81
26/04/2015,83
27/04/2015,80
28/04/2015,81
29/04/2015,83
30/04/2015,85
1/05/2015,77
2/05/2015,69
3/05/2015,73
4/05/2015,78
5/05/2015,78
6/05/2015,78
7/05/2015,80
8/05/2015,73
9/05/2015,66
10/05/2015,74
11/05/2015,84
12/05/2015,83
13/05/2015,82
14/05/2015,97
15/05/2015,90
16/05/2015,83
17/05/2015,81
18/05/2015,80
19/05/2015,90
20/05/2015,85
21/05/2015,84
22/05/2015,82
23/05/2015,79
24/05/2015,80
25/05/2015,82
26/05/2015,82
27/05/2015,85
28/05/2015,79
29/05/2015,84
30/05/2015,100
31/05/2015,89
1/06/2015,49
2/06/2015,48
3/06/2015,49
4/06/2015,49
5/06/2015,48
6/06/2015,45
7/06/2015,47
8/06/2015,44
9/06/2015,48
10/06/2015,51
11/06/2015,45
12/06/2015,46
13/06/2015,43
14/06/2015,45
15/06/2015,46
16/06/2015,51
17/06/2015,54
18/06/2015,100
19/06/2015,55
20/06/2015,57
21/06/2015,51
22/06/2015,51
23/06/2015,49
24/06/2015,47
25/06/2015,54
26/06/2015,44
27/06/2015,53
28/06/2015,50
29/06/2015,58
30/06/2015,75
1/07/2015,85
2/07/2015,79
3/07/2015,81
4/07/2015,81
5/07/2015,85
6/07/2015,88
7/07/2015,85
8/07/2015,86
9/07/2015,83
10/07/2015,83
11/07/2015,86
12/07/2015,100
13/07/2015,88
14/07/2015,78
15/07/2015,77
16/07/2015,79
17/07/2015,74
18/07/2015,70
19/07/2015,76
20/07/2015,75
21/07/2015,70
22/07/2015,77
23/07/2015,70
24/07/2015,72
25/07/2015,67
26/07/2015,79
27/07/2015,79
28/07/2015,76
29/07/2015,73
30/07/2015,67
31/07/2015,67
1/08/2015,100
2/08/2015,87
3/08/2015,75
4/08/2015,71
5/08/2015,69
6/08/2015,64
7/08/2015,69
8/08/2015,68
9/08/2015,62
10/08/2015,69
11/08/2015,64
12/08/2015,65
13/08/2015,64
14/08/2015,59
15/08/2015,60
16/08/2015,70
17/08/2015,63
18/08/2015,77
19/08/2015,90
20/08/2015,80
21/08/2015,77
22/08/2015,63
23/08/2015,76
24/08/2015,87
25/08/2015,88
26/08/2015,77
27/08/2015,68
28/08/2015,66
29/08/2015,66
30/08/2015,72
31/08/2015,65
1/09/2015,93
2/09/2015,95
3/09/2015,86
4/09/2015,89
5/09/2015,87
6/09/2015,92
7/09/2015,84
8/09/2015,95
9/09/2015,92
10/09/2015,93
11/09/2015,91
12/09/2015,84
13/09/2015,80
14/09/2015,88
15/09/2015,93
16/09/2015,91
17/09/2015,93
18/09/2015,100
19/09/2015,87
20/09/2015,82
21/09/2015,90
22/09/2015,96
23/09/2015,98
24/09/2015,92
25/09/2015,93
26/09/2015,87
27/09/2015,90
28/09/2015,86
29/09/2015,89
30/09/2015,87
1/10/2015,62
2/10/2015,63
3/10/2015,60
4/10/2015,61
5/10/2015,65
6/10/2015,73
7/10/2015,69
8/10/2015,68
9/10/2015,66
10/10/2015,62
11/10/2015,62
12/10/2015,64
13/10/2015,67
14/10/2015,64
15/10/2015,64
16/10/2015,66
17/10/2015,72
18/10/2015,70
19/10/2015,65
20/10/2015,77
21/10/2015,71
22/10/2015,76
23/10/2015,77
24/10/2015,71
25/10/2015,80
26/10/2015,76
27/10/2015,79
28/10/2015,80
29/10/2015,93
30/10/2015,100
31/10/2015,85
1/11/2015,47
2/11/2015,53
3/11/2015,77
4/11/2015,100
5/11/2015,85
6/11/2015,64
7/11/2015,54
8/11/2015,48
9/11/2015,55
10/11/2015,52
11/11/2015,52
12/11/2015,47
13/11/2015,46
14/11/2015,39
15/11/2015,41
16/11/2015,44
17/11/2015,41
18/11/2015,45
19/11/2015,46
20/11/2015,46
21/11/2015,41
22/11/2015,41
23/11/2015,43
24/11/2015,43
25/11/2015,42
26/11/2015,43
27/11/2015,40
28/11/2015,40
29/11/2015,39
30/11/2015,45
1/12/2015,37
2/12/2015,35
3/12/2015,35
4/12/2015,34
5/12/2015,33
6/12/2015,37
7/12/2015,37
8/12/2015,44
9/12/2015,100
10/12/2015,64
11/12/2015,50
12/12/2015,47
13/12/2015,42
14/12/2015,43
15/12/2015,46
16/12/2015,44
17/12/2015,42
18/12/2015,39
19/12/2015,38
20/12/2015,38
21/12/2015,39
22/12/2015,36
23/12/2015,43
24/12/2015,40
25/12/2015,38
26/12/2015,39
27/12/2015,39
28/12/2015,40
29/12/2015,39
30/12/2015,38
31/12/2015,34
1/01/2016,57
2/01/2016,62
3/01/2016,67
4/01/2016,72
5/01/2016,71
6/01/2016,69
7/01/2016,79
8/01/2016,78
9/01/2016,66
10/01/2016,63
11/01/2016,65
12/01/2016,66
13/01/2016,71
14/01/2016,66
15/01/2016,100
16/01/2016,95
17/01/2016,83
18/01/2016,83
19/01/2016,77
20/01/2016,87
21/01/2016,76
22/01/2016,79
23/01/2016,67
24/01/2016,66
25/01/2016,69
26/01/2016,69
27/01/2016,66
28/01/2016,68
29/01/2016,67
30/01/2016,61
31/01/2016,60
1/02/2016,77
2/02/2016,75
3/02/2016,78
4/02/2016,78
5/02/2016,69
6/02/2016,74
7/02/2016,74
8/02/2016,73
9/02/2016,79
10/02/2016,75
11/02/2016,80
12/02/2016,76
13/02/2016,70
14/02/2016,80
15/02/2016,88
16/02/2016,88
17/02/2016,86
18/02/2016,100
19/02/2016,83
20/02/2016,85
21/02/2016,86
22/02/2016,83
23/02/2016,79
24/02/2016,79
25/02/2016,81
26/02/2016,79
27/02/2016,77
28/02/2016,79
29/02/2016,74
1/03/2016,95
2/03/2016,96
3/03/2016,100
4/03/2016,91
5/03/2016,93
6/03/2016,86
7/03/2016,97
8/03/2016,91
9/03/2016,88
10/03/2016,84
11/03/2016,85
12/03/2016,80
13/03/2016,79
14/03/2016,89
15/03/2016,89
16/03/2016,86
17/03/2016,83
18/03/2016,87
19/03/2016,76
20/03/2016,78
21/03/2016,86
22/03/2016,89
23/03/2016,87
24/03/2016,83
25/03/2016,82
26/03/2016,78
27/03/2016,83
28/03/2016,89
29/03/2016,89
30/03/2016,86
31/03/2016,89
1/04/2016,76
2/04/2016,72
3/04/2016,75
4/04/2016,76
5/04/2016,76
6/04/2016,74
7/04/2016,76
8/04/2016,76
9/04/2016,74
10/04/2016,79
11/04/2016,85
12/04/2016,79
13/04/2016,76
14/04/2016,76
15/04/2016,72
16/04/2016,68
17/04/2016,69
18/04/2016,75
19/04/2016,77
20/04/2016,79
21/04/2016,84
22/04/2016,86
23/04/2016,82
24/04/2016,87
25/04/2016,88
26/04/2016,97
27/04/2016,93
28/04/2016,100
29/04/2016,86
30/04/2016,80
1/05/2016,29
2/05/2016,100
3/05/2016,61
4/05/2016,42
5/05/2016,45
6/05/2016,41
7/05/2016,37
8/05/2016,36
9/05/2016,39
10/05/2016,38
11/05/2016,35
12/05/2016,33
13/05/2016,33
14/05/2016,31
15/05/2016,31
16/05/2016,33
17/05/2016,32
18/05/2016,32
19/05/2016,33
20/05/2016,32
21/05/2016,30
22/05/2016,29
23/05/2016,31
24/05/2016,31
25/05/2016,31
26/05/2016,31
27/05/2016,36
28/05/2016,39
29/05/2016,45
30/05/2016,45
31/05/2016,46
1/06/2016,54
2/06/2016,51
3/06/2016,56
4/06/2016,54
5/06/2016,50
6/06/2016,55
7/06/2016,55
8/06/2016,49
9/06/2016,49
10/06/2016,46
11/06/2016,49
12/06/2016,74
13/06/2016,87
14/06/2016,72
15/06/2016,65
16/06/2016,78
17/06/2016,79
18/06/2016,68
19/06/2016,63
20/06/2016,67
21/06/2016,74
22/06/2016,64
23/06/2016,70
24/06/2016,100
25/06/2016,70
26/06/2016,57
27/06/2016,61
28/06/2016,59
29/06/2016,55
30/06/2016,56
1/07/2016,86
2/07/2016,79
3/07/2016,80
4/07/2016,74
5/07/2016,76
6/07/2016,78
7/07/2016,79
8/07/2016,82
9/07/2016,100
10/07/2016,87
11/07/2016,76
12/07/2016,72
13/07/2016,72
14/07/2016,70
15/07/2016,65
16/07/2016,60
17/07/2016,64
18/07/2016,64
19/07/2016,68
20/07/2016,63
21/07/2016,60
22/07/2016,62
23/07/2016,60
24/07/2016,59
25/07/2016,61
26/07/2016,65
27/07/2016,69
28/07/2016,64
29/07/2016,63
30/07/2016,60
31/07/2016,60
1/08/2016,48
2/08/2016,55
3/08/2016,100
4/08/2016,65
5/08/2016,55
6/08/2016,45
7/08/2016,50
8/08/2016,50
9/08/2016,48
10/08/2016,45
11/08/2016,41
12/08/2016,42
13/08/2016,39
14/08/2016,37
15/08/2016,43
16/08/2016,41
17/08/2016,41
18/08/2016,43
19/08/2016,43
20/08/2016,40
21/08/2016,38
22/08/2016,41
23/08/2016,44
24/08/2016,44
25/08/2016,43
26/08/2016,42
27/08/2016,42
28/08/2016,43
29/08/2016,44
30/08/2016,43
31/08/2016,41
1/09/2016,87
2/09/2016,79
3/09/2016,89
4/09/2016,94
5/09/2016,91
6/09/2016,89
7/09/2016,93
8/09/2016,100
9/09/2016,98
10/09/2016,98
11/09/2016,92
12/09/2016,92
13/09/2016,95
14/09/2016,88
15/09/2016,93
16/09/2016,91
17/09/2016,87
18/09/2016,89
19/09/2016,89
20/09/2016,95
21/09/2016,96
22/09/2016,90
23/09/2016,91
24/09/2016,84
25/09/2016,86
26/09/2016,94
27/09/2016,92
28/09/2016,86
29/09/2016,91
30/09/2016,89
1/10/2016,63
2/10/2016,63
3/10/2016,73
4/10/2016,69
5/10/2016,67
6/10/2016,65
7/10/2016,67
8/10/2016,66
9/10/2016,68
10/10/2016,66
11/10/2016,78
12/10/2016,79
13/10/2016,76
14/10/2016,71
15/10/2016,76
16/10/2016,67
17/10/2016,73
18/10/2016,73
19/10/2016,74
20/10/2016,73
21/10/2016,64
22/10/2016,68
23/10/2016,75
24/10/2016,75
25/10/2016,78
26/10/2016,80
27/10/2016,88
28/10/2016,94
29/10/2016,100
30/10/2016,87
31/10/2016,89
1/11/2016,79
2/11/2016,75
3/11/2016,80
4/11/2016,72
5/11/2016,77
6/11/2016,70
7/11/2016,75
8/11/2016,67
9/11/2016,100
10/11/2016,77
11/11/2016,74
12/11/2016,71
13/11/2016,71
14/11/2016,75
15/11/2016,74
16/11/2016,76
17/11/2016,81
18/11/2016,80
19/11/2016,77
20/11/2016,76
21/11/2016,74
22/11/2016,74
23/11/2016,76
24/11/2016,80
25/11/2016,75
26/11/2016,73
27/11/2016,73
28/11/2016,75
29/11/2016,78
30/11/2016,73
1/12/2016,61
2/12/2016,64
3/12/2016,57
4/12/2016,58
5/12/2016,61
6/12/2016,60
7/12/2016,60
8/12/2016,63
9/12/2016,59
10/12/2016,57
11/12/2016,54
12/12/2016,59
13/12/2016,61
14/12/2016,60
15/12/2016,61
16/12/2016,56
17/12/2016,58
18/12/2016,53
19/12/2016,62
20/12/2016,59
21/12/2016,72
22/12/2016,89
23/12/2016,99
24/12/2016,86
25/12/2016,78
26/12/2016,73
27/12/2016,85
28/12/2016,100
29/12/2016,98
30/12/2016,88
31/12/2016,77
1/01/2017,48
2/01/2017,78
3/01/2017,73
4/01/2017,84
5/01/2017,100
6/01/2017,85
7/01/2017,70
8/01/2017,64
9/01/2017,61
10/01/2017,55
11/01/2017,67
12/01/2017,67
13/01/2017,56
14/01/2017,51
15/01/2017,47
16/01/2017,49
17/01/2017,52
18/01/2017,49
19/01/2017,45
20/01/2017,44
21/01/2017,43
22/01/2017,43
23/01/2017,45
24/01/2017,46
25/01/2017,45
26/01/2017,46
27/01/2017,43
28/01/2017,41
29/01/2017,40
30/01/2017,42
31/01/2017,44
1/02/2017,70
2/02/2017,73
3/02/2017,76
4/02/2017,70
5/02/2017,69
6/02/2017,68
7/02/2017,71
8/02/2017,76
9/02/2017,84
10/02/2017,75
11/02/2017,69
12/02/2017,65
13/02/2017,65
14/02/2017,64
15/02/2017,65
16/02/2017,67
17/02/2017,68
18/02/2017,67
19/02/2017,63
20/02/2017,67
21/02/2017,81
22/02/2017,79
23/02/2017,88
24/02/2017,100
25/02/2017,85
26/02/2017,75
27/02/2017,84
28/02/2017,80
1/03/2017,60
2/03/2017,71
3/03/2017,93
4/03/2017,77
5/03/2017,64
6/03/2017,68
7/03/2017,72
8/03/2017,76
9/03/2017,71
10/03/2017,100
11/03/2017,80
12/03/2017,61
13/03/2017,66
14/03/2017,62
15/03/2017,61
16/03/2017,64
17/03/2017,64
18/03/2017,76
19/03/2017,66
20/03/2017,63
21/03/2017,62
22/03/2017,62
23/03/2017,62
24/03/2017,63
25/03/2017,66
26/03/2017,56
27/03/2017,59
28/03/2017,57
29/03/2017,55
30/03/2017,53
31/03/2017,52
1/04/2017,87
2/04/2017,83
3/04/2017,88
4/04/2017,91
5/04/2017,89
6/04/2017,91
7/04/2017,86
8/04/2017,82
9/04/2017,84
10/04/2017,88
11/04/2017,91
12/04/2017,88
13/04/2017,92
14/04/2017,84
15/04/2017,80
16/04/2017,78
17/04/2017,86
18/04/2017,92
19/04/2017,87
20/04/2017,86
21/04/2017,84
22/04/2017,86
23/04/2017,79
24/04/2017,83
25/04/2017,91
26/04/2017,100
27/04/2017,99
28/04/2017,98
29/04/2017,94
30/04/2017,90
1/05/2017,23
2/05/2017,26
3/05/2017,27
4/05/2017,33
5/05/2017,31
6/05/2017,26
7/05/2017,25
8/05/2017,29
9/05/2017,38
10/05/2017,34
11/05/2017,38
12/05/2017,45
13/05/2017,45
14/05/2017,38
15/05/2017,53
16/05/2017,46
17/05/2017,40
18/05/2017,36
19/05/2017,40
20/05/2017,40
21/05/2017,42
22/05/2017,67
23/05/2017,70
24/05/2017,76
25/05/2017,100
26/05/2017,78
27/05/2017,66
28/05/2017,52
29/05/2017,51
30/05/2017,49
31/05/2017,47
1/06/2017,82
2/06/2017,72
3/06/2017,67
4/06/2017,65
5/06/2017,72
6/06/2017,100
7/06/2017,91
8/06/2017,77
9/06/2017,76
10/06/2017,73
11/06/2017,74
12/06/2017,98
13/06/2017,85
14/06/2017,84
15/06/2017,100
16/06/2017,84
17/06/2017,72
18/06/2017,66
19/06/2017,67
20/06/2017,76
21/06/2017,77
22/06/2017,73
23/06/2017,68
24/06/2017,67
25/06/2017,63
26/06/2017,77
27/06/2017,88
28/06/2017,86
29/06/2017,70
30/06/2017,61
1/07/2017,69
2/07/2017,69
3/07/2017,71
4/07/2017,72
5/07/2017,74
6/07/2017,73
7/07/2017,70
8/07/2017,65
9/07/2017,68
10/07/2017,78
11/07/2017,88
12/07/2017,84
13/07/2017,79
14/07/2017,78
15/07/2017,88
16/07/2017,100
17/07/2017,93
18/07/2017,92
19/07/2017,82
20/07/2017,94
21/07/2017,95
22/07/2017,83
23/07/2017,84
24/07/2017,86
25/07/2017,90
26/07/2017,84
27/07/2017,81
28/07/2017,93
29/07/2017,77
30/07/2017,74
31/07/2017,96
1/08/2017,93
2/08/2017,83
3/08/2017,56
4/08/2017,52
5/08/2017,68
6/08/2017,57
7/08/2017,64
8/08/2017,68
9/08/2017,60
10/08/2017,58
11/08/2017,60
12/08/2017,69
13/08/2017,88
14/08/2017,100
15/08/2017,99
16/08/2017,83
17/08/2017,82
18/08/2017,80
19/08/2017,77
20/08/2017,70
21/08/2017,70
22/08/2017,76
23/08/2017,71
24/08/2017,67
25/08/2017,70
26/08/2017,61
27/08/2017,57
28/08/2017,61
29/08/2017,71
30/08/2017,75
31/08/2017,81
1/09/2017,66
2/09/2017,65
3/09/2017,56
4/09/2017,68
5/09/2017,69
6/09/2017,60
7/09/2017,55
8/09/2017,60
9/09/2017,49
10/09/2017,49
11/09/2017,55
12/09/2017,55
13/09/2017,75
14/09/2017,88
15/09/2017,100
16/09/2017,66
17/09/2017,52
18/09/2017,63
19/09/2017,58
20/09/2017,51
21/09/2017,51
22/09/2017,48
23/09/2017,39
24/09/2017,38
25/09/2017,43
26/09/2017,43
27/09/2017,47
28/09/2017,45
29/09/2017,42
30/09/2017,39
1/10/2017,39
2/10/2017,45
3/10/2017,45
4/10/2017,42
5/10/2017,42
6/10/2017,40
7/10/2017,36
8/10/2017,42
9/10/2017,49
10/10/2017,51
11/10/2017,50
12/10/2017,82
13/10/2017,100
14/10/2017,70
15/10/2017,64
16/10/2017,65
17/10/2017,60
18/10/2017,64
19/10/2017,61
20/10/2017,70
21/10/2017,79
22/10/2017,66
23/10/2017,76
24/10/2017,82
25/10/2017,72
26/10/2017,71
27/10/2017,62
28/10/2017,54
29/10/2017,57
30/10/2017,68
31/10/2017,80
1/11/2017,29
2/11/2017,39
3/11/2017,34
4/11/2017,27
5/11/2017,27
6/11/2017,28
7/11/2017,26
8/11/2017,29
9/11/2017,27
10/11/2017,32
11/11/2017,31
12/11/2017,39
13/11/2017,35
14/11/2017,27
15/11/2017,27
16/11/2017,28
17/11/2017,32
18/11/2017,24
19/11/2017,24
20/11/2017,31
21/11/2017,32
22/11/2017,27
23/11/2017,26
24/11/2017,25
25/11/2017,27
26/11/2017,39
27/11/2017,52
28/11/2017,62
29/11/2017,100
30/11/2017,82
1/12/2017,37
2/12/2017,29
3/12/2017,30
4/12/2017,35
5/12/2017,36
6/12/2017,48
7/12/2017,96
8/12/2017,85
9/12/2017,58
10/12/2017,54
11/12/2017,63
12/12/2017,59
13/12/2017,53
14/12/2017,45
15/12/2017,42
16/12/2017,41
17/12/2017,46
18/12/2017,48
19/12/2017,49
20/12/2017,68
21/12/2017,51
22/12/2017,100
23/12/2017,62
24/12/2017,47
25/12/2017,40
26/12/2017,40
27/12/2017,38
28/12/2017,38
29/12/2017,33
30/12/2017,33
31/12/2017,27
1/01/2018,45
2/01/2018,53
3/01/2018,54
4/01/2018,53
5/01/2018,51
6/01/2018,46
7/01/2018,45
8/01/2018,51
9/01/2018,48
10/01/2018,50
11/01/2018,56
12/01/2018,47
13/01/2018,40
14/01/2018,38
15/01/2018,38
16/01/2018,75
17/01/2018,100
18/01/2018,69
19/01/2018,50
20/01/2018,41
21/01/2018,40
22/01/2018,46
23/01/2018,44
24/01/2018,40
25/01/2018,38
26/01/2018,38
27/01/2018,32
28/01/2018,31
29/01/2018,32
30/01/2018,36
31/01/2018,38
1/02/2018,60
2/02/2018,79
3/02/2018,51
4/02/2018,45
5/02/2018,77
6/02/2018,100
7/02/2018,63
8/02/2018,52
9/02/2018,46
10/02/2018,38
11/02/2018,34
12/02/2018,38
13/02/2018,34
14/02/2018,35
15/02/2018,37
16/02/2018,33
17/02/2018,32
18/02/2018,33
19/02/2018,31
20/02/2018,34
21/02/2018,34
22/02/2018,32
23/02/2018,28
24/02/2018,25
25/02/2018,23
26/02/2018,25
27/02/2018,26
28/02/2018,26
1/03/2018,77
2/03/2018,76
3/03/2018,75
4/03/2018,69
5/03/2018,75
6/03/2018,76
7/03/2018,85
8/03/2018,84
9/03/2018,97
10/03/2018,70
11/03/2018,71
12/03/2018,78
13/03/2018,73
14/03/2018,86
15/03/2018,100
16/03/2018,80
17/03/2018,74
18/03/2018,88
19/03/2018,82
20/03/2018,77
21/03/2018,75
22/03/2018,73
23/03/2018,68
24/03/2018,58
25/03/2018,60
26/03/2018,83
27/03/2018,73
28/03/2018,68
29/03/2018,82
30/03/2018,93
31/03/2018,70
1/04/2018,91
2/04/2018,100
3/04/2018,90
4/04/2018,87
5/04/2018,93
6/04/2018,93
7/04/2018,77
8/04/2018,72
9/04/2018,85
10/04/2018,82
11/04/2018,74
12/04/2018,95
13/04/2018,95
14/04/2018,73
15/04/2018,72
16/04/2018,78
17/04/2018,75
18/04/2018,75
19/04/2018,78
20/04/2018,79
21/04/2018,71
22/04/2018,71
23/04/2018,78
24/04/2018,93
25/04/2018,87
26/04/2018,74
27/04/2018,72
28/04/2018,61
29/04/2018,64
30/04/2018,65
1/05/2018,87
2/05/2018,82
3/05/2018,90
4/05/2018,88
5/05/2018,89
6/05/2018,83
7/05/2018,91
8/05/2018,90
9/05/2018,81
10/05/2018,85
11/05/2018,100
12/05/2018,81
13/05/2018,72
14/05/2018,87
15/05/2018,81
16/05/2018,80
17/05/2018,77
18/05/2018,75
19/05/2018,66
20/05/2018,65
21/05/2018,73
22/05/2018,78
23/05/2018,95
24/05/2018,91
25/05/2018,76
26/05/2018,68
27/05/2018,69
28/05/2018,78
29/05/2018,81
30/05/2018,75
31/05/2018,71
1/06/2018,60
2/06/2018,59
3/06/2018,59
4/06/2018,63
5/06/2018,65
6/06/2018,62
7/06/2018,63
8/06/2018,61
9/06/2018,53
10/06/2018,78
11/06/2018,100
12/06/2018,81
13/06/2018,92
14/06/2018,80
15/06/2018,68
16/06/2018,60
17/06/2018,58
18/06/2018,68
19/06/2018,65
20/06/2018,64
21/06/2018,60
22/06/2018,76
23/06/2018,65
24/06/2018,76
25/06/2018,68
26/06/2018,65
27/06/2018,64
28/06/2018,62
29/06/2018,80
30/06/2018,70
1/07/2018,62
2/07/2018,71
