time,price
5/10/2015,240.60
5/9/2015,242.50
5/8/2015,244.50
5/7/2015,237.30
5/6/2015,229.30
5/5/2015,235.90
5/4/2015,238.50
5/3/2015,240.70
5/2/2015,234.80
5/1/2015,231.80
4/30/2015,236.10
4/29/2015,225.20
4/28/2015,225.30
4/27/2015,227.70
4/26/2015,219.70
4/25/2015,226.10
4/24/2015,231.40
4/23/2015,236.00
4/22/2015,234.10
4/21/2015,235.80
4/20/2015,224.20
4/19/2015,222.20
4/18/2015,223.10
4/17/2015,222.40
4/16/2015,228.50
4/15/2015,224.00
4/14/2015,220.20
4/13/2015,225.00
4/12/2015,236.40
4/11/2015,236.90
4/10/2015,236.10
4/9/2015,243.60
4/8/2015,244.90
4/7/2015,253.70
4/6/2015,255.60
4/5/2015,260.50
4/4/2015,253.60
4/3/2015,254.20
4/2/2015,253.20
4/1/2015,246.90
3/31/2015,244.30
3/30/2015,247.90
3/29/2015,242.40
3/28/2015,252.90
3/27/2015,246.50
3/26/2015,249.20
3/25/2015,245.90
3/24/2015,246.00
3/23/2015,267.20
3/22/2015,268.80
3/21/2015,260.50
3/20/2015,262.20
3/19/2015,261.90
3/18/2015,257.30
3/17/2015,285.30
3/16/2015,291.20
3/15/2015,286.90
3/14/2015,282.60
3/13/2015,283.30
3/12/2015,295.60
3/11/2015,296.70
3/10/2015,292.70
3/9/2015,291.00
3/8/2015,275.60
3/7/2015,277.00
3/6/2015,273.20
3/5/2015,277.70
3/4/2015,273.30
3/3/2015,283.80
3/2/2015,277.30
3/1/2015,262.40
2/28/2015,255.70
2/27/2015,255.00
2/26/2015,236.90
2/25/2015,238.00
2/24/2015,239.70
2/23/2015,239.40
2/22/2015,236.50
2/21/2015,245.60
2/20/2015,244.50
2/19/2015,240.20
2/18/2015,236.30
2/17/2015,244.00
2/16/2015,233.60
2/15/2015,235.90
2/14/2015,257.20
2/13/2015,236.10
2/12/2015,222.40
2/11/2015,219.80
2/10/2015,220.90
2/9/2015,221.10
2/8/2015,224.00
2/7/2015,229.00
2/6/2015,223.20
2/5/2015,216.80
2/4/2015,227.10
2/3/2015,228.60
2/2/2015,237.80
2/1/2015,229.00
1/31/2015,218.40
1/30/2015,229.10
1/29/2015,235.00
1/28/2015,236.10
1/27/2015,263.60
1/26/2015,274.50
1/25/2015,254.50
1/24/2015,240.00
1/23/2015,235.00
1/22/2015,226.30
1/21/2015,225.50
1/20/2015,218.00
1/19/2015,213.20
1/18/2015,209.90
1/17/2015,201.20
1/16/2015,206.70
1/15/2015,217.70
1/14/2015,183.20
1/13/2015,229.80
1/12/2015,267.60
1/11/2015,266.20
1/10/2015,275.00
1/9/2015,292.80
1/8/2015,285.60
1/7/2015,297.00
1/6/2015,285.40
1/5/2015,273.20
1/4/2015,258.80
1/3/2015,282.00
1/2/2015,315.10
1/1/2015,313.90
12/31/2014,317.00
12/30/2014,308.80
12/29/2014,311.90
12/28/2014,317.50
12/27/2014,315.90
12/26/2014,328.50
12/25/2014,319.00
12/24/2014,322.80
12/23/2014,332.90
12/22/2014,329.00
12/21/2014,317.20
12/20/2014,329.10
12/19/2014,315.70
12/18/2014,308.30
12/17/2014,318.20
12/16/2014,330.60
12/15/2014,347.20
12/14/2014,352.70
12/13/2014,350.90
12/12/2014,352.80
12/11/2014,350.00
12/10/2014,346.90
12/9/2014,353.90
12/8/2014,363.30
12/7/2014,374.40
12/6/2014,372.80
12/5/2014,378.40
12/4/2014,370.30
12/3/2014,375.70
12/2/2014,382.00
12/1/2014,377.60
11/30/2014,376.70
11/29/2014,374.50
11/28/2014,375.60
11/27/2014,369.60
11/26/2014,367.90
11/25/2014,375.80
11/24/2014,373.20
11/23/2014,360.60
11/22/2014,346.40
11/21/2014,349.30
11/20/2014,355.90
11/19/2014,379.20
11/18/2014,370.00
11/17/2014,387.60
11/16/2014,388.20
11/15/2014,376.50
11/14/2014,399.10
11/13/2014,419.40
11/12/2014,417.90
11/11/2014,367.00
11/10/2014,368.00
11/9/2014,360.00
11/8/2014,345.00
11/7/2014,341.50
11/6/2014,348.50
11/5/2014,337.50
11/4/2014,326.90
11/3/2014,323.60
11/2/2014,322.50
11/1/2014,327.20
10/31/2014,337.00
10/30/2014,343.90
10/29/2014,333.20
10/28/2014,353.10
10/27/2014,350.60
10/26/2014,350.00
10/25/2014,347.40
10/24/2014,356.10
10/23/2014,356.00
10/22/2014,380.00
10/21/2014,382.80
10/20/2014,381.00
10/19/2014,386.30
10/18/2014,390.00
10/17/2014,380.30
10/16/2014,379.30
10/15/2014,393.50
10/14/2014,397.90
10/13/2014,383.40
10/12/2014,372.00
10/11/2014,361.30
10/10/2014,359.50
10/9/2014,363.50
10/8/2014,350.00
10/7/2014,331.00
10/6/2014,323.80
10/5/2014,322.50
10/4/2014,328.70
10/3/2014,357.70
10/2/2014,371.70
10/1/2014,383.00
9/30/2014,387.10
9/29/2014,369.60
9/28/2014,374.70
9/27/2014,397.30
9/26/2014,403.00
9/25/2014,409.10
9/24/2014,420.40
9/23/2014,429.10
9/22/2014,397.70
9/21/2014,400.70
9/20/2014,411.60
9/19/2014,395.30
9/18/2014,427.20
9/17/2014,456.80
9/16/2014,465.10
9/15/2014,469.90
9/14/2014,476.50
9/13/2014,478.10
9/12/2014,471.80
9/11/2014,477.10
9/10/2014,477.30
9/9/2014,472.70
9/8/2014,470.40
9/7/2014,479.70
9/6/2014,481.30
9/5/2014,477.60
9/4/2014,489.20
9/3/2014,474.00
9/2/2014,476.80
9/1/2014,485.80
8/31/2014,483.40
8/30/2014,499.00
8/29/2014,507.50
8/28/2014,507.80
8/27/2014,511.00
8/26/2014,508.40
8/25/2014,502.50
8/24/2014,507.30
8/23/2014,500.10
8/22/2014,515.60
8/21/2014,515.90
8/20/2014,517.00
8/19/2014,490.30
8/18/2014,478.20
8/17/2014,501.30
8/16/2014,527.20
8/15/2014,506.20
8/14/2014,510.00
8/13/2014,549.00
8/12/2014,566.00
8/11/2014,572.50
8/10/2014,580.00
8/9/2014,583.30
8/8/2014,586.40
8/7/2014,582.30
8/6/2014,577.50
8/5/2014,575.00
8/4/2014,581.10
8/3/2014,582.10
8/2/2014,587.80
8/1/2014,594.90
7/31/2014,579.00
7/30/2014,551.00
7/29/2014,575.00
7/28/2014,586.40
7/27/2014,590.50
7/26/2014,594.00
7/25/2014,598.00
7/24/2014,600.30
7/23/2014,617.20
7/22/2014,612.60
7/21/2014,619.80
7/20/2014,618.90
7/19/2014,625.30
7/18/2014,627.50
7/17/2014,627.60
7/16/2014,621.00
7/15/2014,620.90
7/14/2014,622.40
7/13/2014,624.00
7/12/2014,626.00
7/11/2014,625.50
7/10/2014,610.00
7/9/2014,620.20
7/8/2014,618.50
7/7/2014,624.00
7/6/2014,633.30
7/5/2014,630.00
7/4/2014,632.20
7/3/2014,643.60
7/2/2014,647.90
7/1/2014,650.80
6/30/2014,640.00
6/29/2014,603.70
6/28/2014,600.10
6/27/2014,606.20
6/26/2014,577.90
6/25/2014,568.10
6/24/2014,587.30
6/23/2014,599.30
6/22/2014,607.80
6/21/2014,601.60
6/20/2014,601.00
6/19/2014,602.00
6/18/2014,611.50
6/17/2014,614.30
6/16/2014,580.00
6/15/2014,571.00
6/14/2014,554.40
6/13/2014,582.60
6/12/2014,590.00
6/11/2014,637.10
6/10/2014,653.60
6/9/2014,653.70
6/8/2014,662.30
6/7/2014,663.00
6/6/2014,655.00
6/5/2014,663.30
6/4/2014,652.30
6/3/2014,682.90
6/2/2014,669.50
6/1/2014,646.50
5/31/2014,635.60
5/30/2014,629.00
5/29/2014,573.00
5/28/2014,577.00
5/27/2014,570.00
5/26/2014,575.00
5/25/2014,566.20
5/24/2014,502.30
5/23/2014,509.50
5/22/2014,502.30
5/21/2014,477.60
5/20/2014,476.00
5/19/2014,439.00
5/18/2014,438.80
5/17/2014,442.00
5/16/2014,442.30
5/15/2014,442.00
5/14/2014,444.00
5/13/2014,437.30
5/12/2014,440.00
5/11/2014,432.00
5/10/2014,451.10
5/9/2014,446.00
5/8/2014,442.80
5/7/2014,438.00
5/6/2014,430.00
5/5/2014,427.00
5/4/2014,430.90
5/3/2014,440.50
5/2/2014,453.50
5/1/2014,459.00
4/30/2014,448.30
4/29/2014,434.00
4/28/2014,448.00
4/27/2014,441.50
4/26/2014,459.00
4/25/2014,460.00
4/24/2014,497.50
4/23/2014,490.20
4/22/2014,488.00
4/21/2014,497.00
4/20/2014,512.50
4/19/2014,505.00
4/18/2014,490.50
4/17/2014,500.70
4/16/2014,522.30
4/15/2014,515.00
4/14/2014,459.00
4/13/2014,404.20
4/12/2014,415.00
4/11/2014,416.30
4/10/2014,370.00
4/9/2014,442.50
4/8/2014,448.80
4/7/2014,454.20
4/6/2014,453.70
4/5/2014,460.80
4/4/2014,450.00
4/3/2014,448.80
4/2/2014,443.30
4/1/2014,482.80
3/31/2014,452.00
3/30/2014,464.10
3/29/2014,491.90
3/28/2014,497.40
3/27/2014,498.50
3/26/2014,595.00
3/25/2014,582.00
3/24/2014,590.00
3/23/2014,566.20
3/22/2014,560.00
3/21/2014,568.80
3/20/2014,583.50
3/19/2014,611.00
3/18/2014,618.40
3/17/2014,624.30
3/16/2014,635.00
3/15/2014,641.60
3/14/2014,630.00
3/13/2014,642.00
3/12/2014,650.00
3/11/2014,615.00
3/10/2014,615.00
3/9/2014,621.00
3/8/2014,614.10
3/7/2014,621.00
3/6/2014,663.00
3/5/2014,675.00
3/4/2014,668.00
3/3/2014,658.00
3/2/2014,560.60
3/1/2014,568.20
2/28/2014,565.00
2/27/2014,579.00
2/26/2014,582.00
2/25/2014,515.00
2/24/2014,562.40
2/23/2014,619.00
2/22/2014,595.20
2/21/2014,568.00
2/20/2014,578.90
2/19/2014,630.40
2/18/2014,628.00
2/17/2014,663.80
2/16/2014,608.00
2/15/2014,653.40
2/14/2014,682.00
2/13/2014,634.30
2/12/2014,685.00
2/11/2014,658.90
2/10/2014,706.30
2/9/2014,710.00
2/8/2014,690.00
2/7/2014,720.00
2/6/2014,771.60
2/5/2014,791.00
2/4/2014,813.00
2/3/2014,810.00
2/1/2014,814.60
1/31/2014,800.00
1/30/2014,803.90
1/29/2014,800.00
1/28/2014,795.00
1/27/2014,760.30
1/26/2014,809.70
1/25/2014,810.00
1/24/2014,781.90
1/23/2014,816.20
1/22/2014,807.00
1/21/2014,810.00
1/20/2014,823.40
1/19/2014,830.00
1/18/2014,800.00
1/17/2014,789.00
1/16/2014,824.00
1/15/2014,839.70
1/14/2014,826.90
1/13/2014,818.40
1/12/2014,888.10
1/11/2014,896.90
1/10/2014,834.70
1/9/2014,850.00
1/8/2014,828.50
1/7/2014,791.00
1/6/2014,934.50
1/5/2014,904.00
1/4/2014,801.80
1/3/2014,812.10
1/2/2014,775.00
1/1/2014,740.30
12/31/2013,727.70
12/30/2013,737.20
12/29/2013,714.30
12/28/2013,701.00
12/27/2013,718.90
12/26/2013,740.00
12/24/2013,647.30
12/23/2013,640.40
12/22/2013,622.10
12/21/2013,607.70
12/20/2013,599.00
12/19/2013,702.00
12/18/2013,551.40
12/17/2013,731.90
12/16/2013,704.80
12/15/2013,864.90
12/14/2013,897.90
12/13/2013,912.60
12/12/2013,900.50
12/11/2013,921.80
12/10/2013,1023.00
12/9/2013,935.80
12/8/2013,730.00
12/7/2013,800.60
12/6/2013,872.60
12/5/2013,1030.60
12/4/2013,1145.00
12/3/2013,1048.00
12/2/2013,998.10
12/1/2013,955.00
11/30/2013,1112.40
11/29/2013,1107.50
11/28/2013,1010.00
11/27/2013,948.00
11/26/2013,849.60
11/25/2013,782.80
11/24/2013,813.70
11/23/2013,842.20
11/22/2013,760.00
11/21/2013,700.00
11/20/2013,550.00
11/19/2013,599.00
11/18/2013,585.20
11/17/2013,473.30
11/16/2013,435.30
11/15/2013,400.00
11/14/2013,418.00
11/13/2013,387.70
11/12/2013,350.20
11/11/2013,338.60
11/10/2013,311.90
11/9/2013,336.10
11/8/2013,323.80
11/7/2013,283.30
11/6/2013,253.70
11/5/2013,239.30
11/4/2013,225.20
11/3/2013,207.60
11/2/2013,200.90
11/1/2013,198.50
10/31/2013,198.20
10/30/2013,194.60
10/29/2013,198.20
10/28/2013,187.90
10/27/2013,185.70
10/26/2013,175.90
10/25/2013,178.10
10/24/2013,183.10
10/23/2013,200.60
10/22/2013,183.90
10/21/2013,174.20
10/20/2013,163.10
10/19/2013,159.80
10/18/2013,149.60
10/17/2013,142.70
10/16/2013,137.40
10/15/2013,138.60
10/14/2013,133.00
10/13/2013,130.40
10/12/2013,126.50
10/11/2013,125.50
10/10/2013,125.70
10/9/2013,125.80
10/8/2013,124.30
10/7/2013,123.20
10/6/2013,121.70
10/5/2013,121.10
10/4/2013,121.30
10/3/2013,116.80
10/2/2013,99.80
10/1/2013,125.50
9/30/2013,123.10
9/29/2013,125.20
9/28/2013,124.80
9/27/2013,123.50
9/26/2013,123.50
9/25/2013,123.40
9/24/2013,122.50
9/23/2013,122.20
9/22/2013,122.70
9/21/2013,122.60
9/20/2013,122.90
9/19/2013,124.20
9/18/2013,126.30
9/17/2013,126.00
9/16/2013,125.10
9/15/2013,124.60
9/14/2013,124.10
9/13/2013,126.50
9/12/2013,125.80
9/11/2013,125.40
9/10/2013,121.50
9/9/2013,120.00
9/8/2013,116.60
9/7/2013,119.10
9/6/2013,116.30
9/5/2013,120.50
9/4/2013,120.60
9/3/2013,127.60
9/2/2013,127.40
9/1/2013,128.30
8/31/2013,129.50
8/30/2013,123.20
8/29/2013,117.50
8/28/2013,117.60
8/27/2013,117.40
8/26/2013,112.20
8/25/2013,111.80
8/24/2013,108.70
8/23/2013,107.60
8/22/2013,109.70
8/21/2013,111.40
8/20/2013,105.00
8/19/2013,102.30
8/18/2013,98.80
8/17/2013,99.60
8/16/2013,98.30
8/15/2013,97.50
8/14/2013,98.00
8/13/2013,97.90
8/12/2013,95.10
8/11/2013,94.20
8/10/2013,93.30
8/9/2013,93.40
8/8/2013,94.80
8/7/2013,96.90
8/6/2013,97.10
8/5/2013,96.90
8/4/2013,96.60
8/3/2013,96.70
8/2/2013,97.20
8/1/2013,96.40
7/31/2013,97.90
7/30/2013,96.30
7/29/2013,93.30
7/28/2013,92.10
7/27/2013,89.10
7/26/2013,90.60
7/25/2013,89.40
7/24/2013,87.50
7/23/2013,86.90
7/22/2013,86.10
7/21/2013,85.50
7/20/2013,85.70
7/19/2013,85.80
7/18/2013,85.40
7/17/2013,90.50
7/16/2013,92.70
7/15/2013,93.10
7/14/2013,90.40
7/13/2013,91.40
7/12/2013,88.50
7/11/2013,91.20
7/10/2013,84.50
7/9/2013,74.20
7/8/2013,74.60
7/7/2013,72.50
7/6/2013,66.80
7/5/2013,66.30
7/4/2013,77.70
7/3/2013,76.90
7/2/2013,87.70
7/1/2013,84.60
6/30/2013,97.50
6/29/2013,95.00
6/28/2013,94.70
6/27/2013,101.70
6/26/2013,104.00
6/25/2013,103.30
6/24/2013,102.10
6/23/2013,107.90
6/22/2013,108.20
6/21/2013,109.50
6/20/2013,111.30
6/19/2013,108.30
6/18/2013,107.30
6/17/2013,101.90
6/16/2013,99.90
6/15/2013,99.80
6/14/2013,100.00
6/13/2013,103.90
6/12/2013,108.80
6/11/2013,109.00
6/10/2013,106.30
6/9/2013,100.40
6/8/2013,107.90
6/7/2013,111.00
6/6/2013,119.00
6/5/2013,121.90
6/4/2013,121.40
6/3/2013,120.70
6/2/2013,122.50
6/1/2013,129.30
5/31/2013,128.80
5/30/2013,128.80
5/29/2013,132.30
5/28/2013,129.00
5/27/2013,129.80
5/26/2013,133.50
5/25/2013,132.00
5/24/2013,133.10
5/23/2013,126.30
5/22/2013,123.80
5/21/2013,122.90
5/20/2013,122.00
5/19/2013,122.50
5/18/2013,123.20
5/17/2013,123.50
5/16/2013,118.20
5/15/2013,114.20
5/14/2013,111.40
5/13/2013,118.00
5/12/2013,114.80
5/11/2013,115.60
5/10/2013,117.70
5/9/2013,112.80
5/8/2013,113.20
5/7/2013,109.60
5/6/2013,112.30
5/5/2013,116.00
5/4/2013,112.90
5/3/2013,98.10
5/2/2013,106.30
5/1/2013,116.40
4/30/2013,139.20
4/29/2013,144.00
4/28/2013,134.40
4/27/2013,128.00
4/26/2013,136.90
4/25/2013,141.70
4/24/2013,154.20
4/23/2013,143.50
4/22/2013,127.40
4/21/2013,119.20
4/20/2013,126.60
4/19/2013,118.50
4/18/2013,109.00
4/17/2013,93.10
4/16/2013,68.40
4/15/2013,82.40
4/14/2013,90.00
4/13/2013,93.00
4/12/2013,117.00
4/11/2013,124.90
4/10/2013,165.00
4/9/2013,230.00
4/8/2013,187.50
4/7/2013,162.30
4/6/2013,142.60
4/5/2013,142.30
4/4/2013,132.10
4/3/2013,135.00
4/2/2013,118.00
4/1/2013,104.00
3/31/2013,93.00
3/30/2013,92.20
3/29/2013,90.50
3/28/2013,86.20
3/27/2013,88.90
3/26/2013,78.50
3/25/2013,73.60
3/24/2013,71.50
3/23/2013,64.30
3/22/2013,69.90
3/21/2013,70.80
3/20/2013,64.50
3/19/2013,59.10
3/18/2013,51.60
3/17/2013,47.40
3/16/2013,47.00
3/15/2013,47.00
3/14/2013,47.20
3/13/2013,46.90
3/12/2013,44.30
3/11/2013,48.40
3/10/2013,46.00
3/9/2013,46.80
3/8/2013,44.20
3/7/2013,42.00
3/6/2013,41.00
3/5/2013,40.30
3/4/2013,36.20
3/3/2013,34.50
3/2/2013,34.30
3/1/2013,34.50
2/28/2013,33.40
2/27/2013,30.90
2/26/2013,31.10
2/25/2013,30.40
2/24/2013,29.90
2/23/2013,29.80
2/22/2013,30.30
2/21/2013,29.80
2/20/2013,29.60
2/19/2013,29.40
2/18/2013,27.00
2/17/2013,26.80
2/16/2013,27.20
2/15/2013,27.10
2/14/2013,27.20
2/13/2013,24.20
2/12/2013,25.20
2/11/2013,24.60
2/10/2013,24.00
2/9/2013,23.60
2/8/2013,22.70
2/7/2013,22.10
2/6/2013,21.20
2/5/2013,20.60
2/4/2013,20.40
2/3/2013,20.60
2/2/2013,19.60
2/1/2013,20.50
1/31/2013,20.40
1/30/2013,19.70
1/29/2013,19.50
1/28/2013,18.70
1/27/2013,17.80
1/26/2013,17.90
1/25/2013,17.40
1/24/2013,16.90
1/23/2013,17.50
1/22/2013,17.30
1/21/2013,16.80
1/20/2013,15.70
1/19/2013,15.60
1/18/2013,15.70
1/17/2013,15.50
1/16/2013,14.70
1/15/2013,14.30
1/14/2013,14.30
1/13/2013,14.10
1/12/2013,14.20
1/11/2013,14.10
1/10/2013,14.10
1/9/2013,13.80
1/8/2013,13.70
1/7/2013,13.60
1/6/2013,13.40
1/5/2013,13.40
1/4/2013,13.50
1/3/2013,13.40
1/2/2013,13.30
1/1/2013,13.30
