date,volume
2015-07-30,182897.9587911801
2015-07-31,216622.55311599004
2015-08-01,175363.67648128007
2015-08-02,171232.18681283
2015-08-03,211042.07483466007
2015-08-04,224416.11494839002
2015-08-05,229748.91345223994
2015-08-06,215372.17300469006
2015-08-07,207034.46017638006
2015-08-08,240778.6644433401
2015-08-09,410702.0295776601
2015-08-10,262572.4269571499
2015-08-11,260161.2930655199
2015-08-12,263079.73744416
2015-08-13,300247.49225003
2015-08-14,273022.93050806003
2015-08-15,198064.94878876992
2015-08-16,231883.02416525004
2015-08-17,332250.07334436005
2015-08-18,426725.27049344004
2015-08-19,387837.38910480996
2015-08-20,339250.4330309199
2015-08-21,309739.17296874
2015-08-22,256310.56171799984
2015-08-23,177256.5306259399
2015-08-24,482586.62863481994
2015-08-25,407443.41533283
2015-08-26,332287.1408542701
2015-08-27,238797.41517923007
2015-08-28,345096.4881915498
2015-08-29,192359.1313423901
2015-08-30,180277.63658180006
2015-08-31,291592.91375758016
2015-09-01,309529.4015912899
2015-09-02,242305.53241932995
2015-09-03,252410.53493384985
2015-09-04,248511.19147045008
2015-09-05,174416.7806795299
2015-09-06,245783.60512282
2015-09-07,241743.33061642005
2015-09-08,298929.53709122
2015-09-09,299627.12859584985
2015-09-10,278866.9115674301
2015-09-11,250172.89972626
2015-09-12,140353.53242941998
2015-09-13,185097.70437224998
2015-09-14,255643.43935006997
2015-09-15,246784.18858605996
2015-09-16,248621.48031401008
2015-09-17,273274.0910762398
2015-09-18,300046.05210937996
2015-09-19,228371.03532519992
2015-09-20,223215.76978711007
2015-09-21,359219.16838825005
2015-09-22,327342.42414097
2015-09-23,267716.2482413799
2015-09-24,250999.61884903003
2015-09-25,278648.3728492701
2015-09-26,175220.14628722987
2015-09-27,156013.02418609
2015-09-28,311790.1841895898
2015-09-29,333134.28103604
2015-09-30,317059.71258718
2015-10-01,325658.4491002302
2015-10-02,332155.20891240006
2015-10-03,171740.95523365992
2015-10-04,138567.54816669997
2015-10-05,299555.14125676005
2015-10-06,305886.18474844
2015-10-07,311129.07933170005
2015-10-08,442435.3727706101
2015-10-09,273644.49384154007
2015-10-10,210851.76554385
2015-10-11,161478.29439081004
2015-10-12,269000.67892787
2015-10-13,318348.8076274501
2015-10-14,327842.61893083004
2015-10-15,335359.26146507
2015-10-16,329924.66854815005
2015-10-17,322600.80592900986
2015-10-18,204131.87196133987
2015-10-19,346600.3962592799
2015-10-20,351599.09091959
2015-10-21,306225.38311717013
2015-10-22,329922.86437025986
2015-10-23,294711.30467025004
2015-10-24,257987.65151182
2015-10-25,324739.9304236099
2015-10-26,308897.74938903
2015-10-27,387022.84407381
2015-10-28,417348.3387010901
2015-10-29,478219.5570280901
2015-10-30,548012.6712781799
2015-10-31,374706.11209325993
2015-11-01,372555.7315184402
2015-11-02,542280.3116978898
2015-11-03,721831.9950778602
2015-11-04,770877.1552545105
2015-11-05,769291.8095781504
2015-11-06,506555.37334578024
2015-11-07,391786.4450436502
2015-11-08,314322.22423889994
2015-11-09,585056.0047142606
2015-11-10,537322.2005400697
2015-11-11,627586.54522058
2015-11-12,540116.8388015201
2015-11-13,430414.30220334977
2015-11-14,402309.25719288015
2015-11-15,386823.39036268025
2015-11-16,450506.35170545004
2015-11-17,444847.8376576
2015-11-18,433312.12819449994
2015-11-19,383291.96773852006
2015-11-20,362004.3761776499
2015-11-21,297887.3534970999
2015-11-22,247490.33582672002
2015-11-23,286784.06716268003
2015-11-24,297698.4369053402
2015-11-25,479301.2647394898
2015-11-26,477686.15339831996
2015-11-27,457130.08006581
2015-11-28,294011.7791525398
2015-11-29,247721.94062968995
2015-11-30,429371.0526533397
2015-12-01,453479.55746811983
2015-12-02,577523.8424563498
2015-12-03,456010.8929446499
2015-12-04,374830.97134761984
2015-12-05,516644.99787174974
2015-12-06,519048.01735630014
2015-12-07,453660.5590084399
2015-12-08,450073.11535496986
2015-12-09,589022.9101219297
2015-12-10,399198.80777077965
2015-12-11,503224.5518589198
2015-12-12,450474.64296993
2015-12-13,445215.51803907007
2015-12-14,482950.2907789501
2015-12-15,646461.2953149101
2015-12-16,492055.01375372027
2015-12-17,437807.97872472025
2015-12-18,455463.1933918
2015-12-19,481380.4027003097
2015-12-20,405345.4122292799
2015-12-21,561337.3896475199
2015-12-22,497565.2166928501
2015-12-23,412903.6882730002
2015-12-24,503613.1327753798
2015-12-25,459472.31683235004
2015-12-26,417655.51121064014
2015-12-27,195436.49978090005
2015-12-28,318115.0261752899
2015-12-29,258491.8664428601
2015-12-30,226955.81679153995
2015-12-31,196133.85651356998
2016-01-01,131951.21571039988
2016-01-02,115650.77935771996
2016-01-03,159206.65447145005
2016-01-04,214141.12899337
2016-01-05,233056.59795903007
2016-01-06,224430.32849631007
2016-01-07,340257.43124362995
2016-01-08,264699.37922022
2016-01-09,144462.68966282008
2016-01-10,211208.17410970991
2016-01-11,271917.86793604994
2016-01-12,229853.19348386006
2016-01-13,292157.8778515601
2016-01-14,228051.50684448009
2016-01-15,373141.4770927802
2016-01-16,295345.2125048598
2016-01-17,190865.44447963
2016-01-18,237864.9096154899
2016-01-19,257569.89908018004
2016-01-20,367817.19180098
2016-01-21,630816.03022971
2016-01-22,337123.2833125898
2016-01-23,240615.16836839
2016-01-24,292352.83264959004
2016-01-25,2020953.1687900212
2016-01-26,341891.31855196995
2016-01-27,430574.21902642015
2016-01-28,362551.7070603399
2016-01-29,499331.3867696399
2016-01-30,331518.00214834994
2016-01-31,265699.4343665799
2016-02-01,592072.2375202301
2016-02-02,398449.63256651006
2016-02-03,288559.77045806014
2016-02-04,365314.81502985995
2016-02-05,418337.15419871017
2016-02-06,312862.49841487
2016-02-07,286869.9302642999
2016-02-08,277242.75269214995
2016-02-09,309010.4173392801
2016-02-10,366274.65976610023
2016-02-11,345282.1937632998
2016-02-12,320195.55602129974
2016-02-13,355000.8031625901
2016-02-14,302878.00223272986
2016-02-15,471188.2062793001
2016-02-16,451700.40540683985
2016-02-17,434208.07551024016
2016-02-18,373478.18311680015
2016-02-19,424612.5401065999
2016-02-20,417678.12158777023
2016-02-21,352156.27824340994
2016-02-22,387972.95387218
2016-02-23,453561.4417582998
2016-02-24,406572.90214503004
2016-02-25,374431.95294887014
2016-02-26,411156.8641532198
2016-02-27,362145.27911037975
2016-02-28,434524.8674824001
2016-02-29,574323.0360209002
2016-03-01,616231.56639847
2016-03-02,597797.2975288003
2016-03-03,524068.93277566973
2016-03-04,422929.1960843701
2016-03-05,550770.23517793
2016-03-06,296513.38314288016
2016-03-07,350324.10736110987
2016-03-08,312316.99896152987
2016-03-09,312017.03261579
2016-03-10,335502.62764514005
2016-03-11,339157.9382308
2016-03-12,250815.6086713101
2016-03-13,211872.5270951698
2016-03-14,311924.7706940899
2016-03-15,351479.2307744798
2016-03-16,343912.10167562007
2016-03-17,303062.6113231401
2016-03-18,339637.22593554994
2016-03-19,213215.9284303301
2016-03-20,207719.4230333501
2016-03-21,286039.2862948001
2016-03-22,317222.4432073998
2016-03-23,297605.16508632014
2016-03-24,382228.34113048
2016-03-25,337890.0381162199
2016-03-26,259247.81903815997
2016-03-27,312190.59345915
2016-03-28,328106.0353817599
2016-03-29,392767.6792430898
2016-03-30,318989.38282073004
2016-03-31,322503.36290157
2016-04-01,316160.84963998
2016-04-02,216628.91915349005
2016-04-03,209274.6157992701
2016-04-04,299801.18878899986
2016-04-05,363005.78750640986
2016-04-06,376376.39795210003
2016-04-07,410327.60616253
2016-04-08,329163.8808745399
2016-04-09,248344.42517538992
2016-04-10,246554.91699668992
2016-04-11,294662.92312546994
2016-04-12,379837.5239614602
2016-04-13,315591.81637184013
2016-04-14,278920.05787385005
2016-04-15,308447.9529220101
2016-04-16,201099.21287681002
2016-04-17,209568.53458726007
2016-04-18,271304.34499983996
2016-04-19,314196.6673802203
2016-04-20,312840.67344034
2016-04-21,346924.0207369102
2016-04-22,329184.36114207987
2016-04-23,222448.46650398002
2016-04-24,226589.90543624997
2016-04-25,362233.46177715994
2016-04-26,363972.85583967005
2016-04-27,361953.77232067013
2016-04-28,365740.7087219999
2016-04-29,289965.01167866995
2016-04-30,204394.48842054993
2016-05-01,188817.04580970004
2016-05-02,287684.148784
2016-05-03,287074.1936128303
2016-05-04,426615.8741253199
2016-05-05,284599.66840045
2016-05-06,325669.7475452397
2016-05-07,221270.86109969002
2016-05-08,162536.40473247
2016-05-09,330497.3191436102
2016-05-10,319690.1213081599
2016-05-11,306783.38934812
2016-05-12,320497.6470970401
2016-05-13,298401.0741830501
2016-05-14,227205.78103215003
2016-05-15,212769.80600140002
2016-05-16,304479.78807722987
2016-05-17,318709.7515656001
2016-05-18,346636.56960425986
2016-05-19,376022.9834847598
2016-05-20,351885.23812135984
2016-05-21,229532.52419035992
2016-05-22,193682.57930530005
2016-05-23,287636.1470811601
2016-05-24,331470.1593728799
2016-05-25,383549.05939572
2016-05-26,401434.37597566005
2016-05-27,601379.4740020303
2016-05-28,497557.6505724201
2016-05-29,404554.6439034901
2016-05-30,450446.65575603995
2016-05-31,410643.97852841014
2016-06-01,366979.5382764099
2016-06-02,351602.35022645025
2016-06-03,285960.79844693
2016-06-04,234022.94758153002
2016-06-05,242778.79073498002
2016-06-06,297218.33247325994
2016-06-07,331255.4637805899
2016-06-08,309158.9501825299
2016-06-09,338738.10501469014
2016-06-10,382778.51394826
2016-06-11,274453.72259833006
2016-06-12,419437.4302776
2016-06-13,457412.65426204994
2016-06-14,359296.67858315003
2016-06-15,324638.7910502301
2016-06-16,565034.5862900604
2016-06-17,409615.07689654984
2016-06-18,280419.11791419005
2016-06-19,201638.94065399005
2016-06-20,292302.47441818
2016-06-21,467412.0944818701
2016-06-22,487842.33333990007
2016-06-23,483458.7694420402
2016-06-24,331029.52443413995
2016-06-25,277193.73689034005
2016-06-26,247859.3489723301
2016-06-27,310738.80981788004
2016-06-28,324546.5257083601
2016-06-29,311685.48638174025
2016-06-30,337666.8903918098
2016-07-01,319016.55831154005
2016-07-02,241080.77321820002
2016-07-03,230927.27472733008
2016-07-04,241008.6888540799
2016-07-05,293248.26957859006
2016-07-06,271525.3122667598
2016-07-07,330234.43496193
2016-07-08,290689.6219105001
2016-07-09,216545.88396947007
2016-07-10,158229.32643556007
2016-07-11,256591.77187615004
2016-07-12,285684.82930864004
2016-07-13,283378.53833824996
2016-07-14,247181.32203016
2016-07-15,281068.30253169
2016-07-16,195758.0112409801
2016-07-17,237589.9585955199
2016-07-18,288912.73819293996
2016-07-19,232922.52229298014
2016-07-20,251060.14120262995
2016-07-21,209345.48118738004
2016-07-22,250316.5452281399
2016-07-23,175261.83435925
2016-07-24,245743.16383312008
2016-07-25,207807.99260277994
2016-07-26,271397.09171607986
2016-07-27,258845.18049745995
2016-07-28,282700.8617007001
2016-07-29,227449.12185374982
2016-07-30,156642.5532247701
2016-07-31,234107.28366977992
2016-08-01,286578.77048531006
2016-08-02,543339.9615005301
2016-08-03,391010.93163206987
2016-08-04,363684.3961855701
2016-08-05,273623.67526771023
2016-08-06,202615.29968764988
2016-08-07,260800.45533059
2016-08-08,231597.90883658995
2016-08-09,259009.56873699007
2016-08-10,306737.9682470199
2016-08-11,316658.4413517701
2016-08-12,259072.95191040004
2016-08-13,178862.24038878005
2016-08-14,203832.53588006008
2016-08-15,213376.76216834004
2016-08-16,346054.04955239
2016-08-17,284474.55196679005
2016-08-18,247545.69869839997
2016-08-19,278799.7062925101
2016-08-20,194371.04889582994
2016-08-21,136485.18506826996
2016-08-22,248080.29725755006
2016-08-23,283118.20666765014
2016-08-24,280760.88638870994
2016-08-25,243924.27030648006
2016-08-26,214451.96758149
2016-08-27,169458.64197691003
2016-08-28,143429.8983916
2016-08-29,250987.8491114401
2016-08-30,276056.87016930006
2016-08-31,278200.04156596004
2016-09-01,283983.1940669098
2016-09-02,231019.71668062004
2016-09-03,175375.50824517006
2016-09-04,185085.97558461007
2016-09-05,218403.86415442004
2016-09-06,224855.21839147992
2016-09-07,231650.64106887009
2016-09-08,245006.01888460008
2016-09-09,251921.35611649
2016-09-10,157018.80602628985
2016-09-11,163733.6718272901
2016-09-12,214931.75287208
2016-09-13,243086.31533727
2016-09-14,219075.96933003995
2016-09-15,201325.56684135995
2016-09-16,194753.2225665001
2016-09-17,152553.93536841
2016-09-18,165788.73803041008
2016-09-19,221106.54281164985
2016-09-20,248486.79149036997
2016-09-21,222276.04530439992
2016-09-22,198503.36112075998
2016-09-23,238545.82107434995
2016-09-24,174209.28820170002
2016-09-25,258327.42639862
2016-09-26,249096.67554250988
2016-09-27,250990.72713560992
2016-09-28,248972.3036632401
2016-09-29,254451.07289179997
2016-09-30,250909.16857378985
2016-10-01,168997.84122759002
2016-10-02,161729.50581353
2016-10-03,262281.79956737004
2016-10-04,275755.26830922003
2016-10-05,243263.0878851901
2016-10-06,240794.15469559
2016-10-07,238975.47568189006
2016-10-08,213666.13838028998
2016-10-09,192461.47443024997
2016-10-10,251390.16677791986
2016-10-11,304140.4120882801
2016-10-12,316854.64145587996
2016-10-13,259949.2302954901
2016-10-14,226850.2609561701
2016-10-15,202679.11780487007
2016-10-16,183192.39328957995
2016-10-17,254761.9732803201
2016-10-18,339498.1628113999
2016-10-19,263446.5631734801
2016-10-20,290684.8813526999
2016-10-21,249142.2895880299
2016-10-22,192181.5734496601
2016-10-23,156277.48983479003
2016-10-24,249152.71863225984
2016-10-25,271794.07259416
2016-10-26,298567.72812149004
2016-10-27,377473.48984935996
2016-10-28,254976.95542249997
2016-10-29,233724.65775296994
2016-10-30,188129.56231953006
2016-10-31,294128.47768599
2016-11-01,287696.45765772014
2016-11-02,226415.0960999999
2016-11-03,357010.9220868999
2016-11-04,280307.0576286799
2016-11-05,250228.03662301984
2016-11-06,196199.63727019992
2016-11-07,243718.20950667994
2016-11-08,294404.7471088201
2016-11-09,344300.8940460799
2016-11-10,262443.6135009301
2016-11-11,213426.02243536987
2016-11-12,169726.1923975
2016-11-13,180853.76789179
2016-11-14,238427.33527008997
2016-11-15,267596.0695996201
2016-11-16,371361.6228585197
2016-11-17,339167.2386977898
2016-11-18,262067.15188716992
2016-11-19,201492.26302847997
2016-11-20,174430.87213803997
2016-11-21,264201.4527209999
2016-11-22,298362.35515531996
2016-11-23,275522.25039345
2016-11-24,353626.1126756001
2016-11-25,262228.3074290501
2016-11-26,252999.66620198992
2016-11-27,179648.58651782994
2016-11-28,271509.89859792986
2016-11-29,321420.60324854974
2016-11-30,276016.41762464005
2016-12-01,259387.11483978992
2016-12-02,296810.6870571702
2016-12-03,202377.73332951
2016-12-04,131451.42837108
2016-12-05,260263.93981929997
2016-12-06,281168.4871617899
2016-12-07,294653.89147888985
2016-12-08,283650.69107639
2016-12-09,261162.7961576601
2016-12-10,193275.66787871005
2016-12-11,163142.6510431799
2016-12-12,274818.5725295699
2016-12-13,256895.58980853
2016-12-14,265743.63781557
2016-12-15,285532.10428843996
2016-12-16,307291.6342884601
2016-12-17,233368.72790596003
2016-12-18,197173.82749097003
2016-12-19,296828.9002084602
2016-12-20,308362.60757091007
2016-12-21,388618.76777929015
2016-12-22,384847.0836606398
2016-12-23,431035.3192955401
2016-12-24,223986.76289367987
2016-12-25,238850.35459137996
2016-12-26,270013.07915095
2016-12-27,345270.85375765
2016-12-28,334220.0497130101
2016-12-29,319522.21513793
2016-12-30,331471.4232282199
2016-12-31,215512.42846351003
2017-01-01,170022.21641909005
2017-01-02,277554.2098532901
2017-01-03,329964.39351795986
2017-01-04,390221.58349255
2017-01-05,526684.33943923
2017-01-06,483798.94337235007
2017-01-07,354459.0286872802
2017-01-08,230638.88390194988
2017-01-09,297521.31141366996
2017-01-10,311898.39337534993
2017-01-11,495840.25634962984
2017-01-12,409809.6690203298
2017-01-13,316973.07990816986
2017-01-14,189694.96064710006
2017-01-15,193769.2485451801
2017-01-16,249414.31017657992
2017-01-17,323187.1166802
2017-01-18,299110.00284351
2017-01-19,260588.21802822006
2017-01-20,256692.90188915993
2017-01-21,222988.68574329995
2017-01-22,229821.85079932
2017-01-23,218778.80693597015
2017-01-24,263431.86998188996
2017-01-25,306084.5746134001
2017-01-26,263946.97717355005
2017-01-27,188459.94044311004
2017-01-28,120787.04258110996
2017-01-29,143425.20631994004
2017-01-30,161279.90591364002
2017-01-31,227771.61979507
2017-02-01,271145.3447594301
2017-02-02,206551.92554844992
2017-02-03,264280.11267604004
2017-02-04,314635.09254453005
2017-02-05,187004.44446692
2017-02-06,213855.38526736
2017-02-07,252326.7891087599
2017-02-08,256176.10035691
2017-02-09,362368.0521133799
2017-02-10,343642.82616556983
2017-02-11,162125.91361093993
2017-02-12,118880.03982762001
2017-02-13,193640.68463432003
2017-02-14,227168.88374706008
2017-02-15,199854.02097992005
2017-02-16,210833.0697060101
2017-02-17,259513.03488817
2017-02-18,168224.65467576997
2017-02-19,162299.8912049
2017-02-20,177737.95528137995
2017-02-21,211907.88037713998
2017-02-22,199013.50596876992
2017-02-23,278550.2279949301
2017-02-24,344793.02658376016
2017-02-25,198406.55252016
2017-02-26,168919.19282460012
2017-02-27,221116.89378022993
2017-02-28,214370.21734413996
2017-03-01,234425.17026873998
2017-03-02,345021.2079476501
2017-03-03,330581.43064597
2017-03-04,219346.75398477007
2017-03-05,172858.20186682
2017-03-06,228758.88887803993
2017-03-07,269327.67672900023
2017-03-08,260435.17886991
2017-03-09,221691.7612012001
2017-03-10,274668.6467541098
2017-03-11,208984.53651967013
2017-03-12,174427.09894039007
2017-03-13,247252.04938694998
2017-03-14,273550.0740581699
2017-03-15,255049.7728582001
2017-03-16,423293.5077535897
2017-03-17,476895.8381050299
2017-03-18,380629.7881380898
2017-03-19,273809.8881215001
2017-03-20,290510.5249526799
2017-03-21,302496.8581648798
2017-03-22,476281.9335198196
2017-03-23,301915.09373221017
2017-03-24,420627.1495177
2017-03-25,331578.1227706
2017-03-26,237293.77609116994
2017-03-27,303796.69769049
2017-03-28,409096.0639688199
2017-03-29,257967.03423884002
2017-03-30,325048.83020473993
2017-03-31,423794.82037002
2017-04-01,252602.18715337996
2017-04-02,252573.88295538997
2017-04-03,309041.24788389
2017-04-04,299821.1517894499
2017-04-05,322587.26112205005
2017-04-06,310928.71300604014
2017-04-07,324783.4894237298
2017-04-08,165045.77107404004
2017-04-09,182076.11124802995
2017-04-10,246070.89160393
2017-04-11,287518.6247886899
2017-04-12,263669.0999078101
2017-04-13,248404.68272295
2017-04-14,296751.88904412976
2017-04-15,238579.0463142002
2017-04-16,205031.1266960299
2017-04-17,282897.44959563
2017-04-18,282978.3615780599
2017-04-19,250893.42365191004
2017-04-20,308144.2254247498
2017-04-21,259347.8557141701
2017-04-22,176541.94408055994
2017-04-23,159473.77433973004
2017-04-24,234246.17836585004
2017-04-25,316463.2708550601
2017-04-26,286080.0626538801
2017-04-27,299790.68872916
2017-04-28,317159.2183555097
2017-04-29,268392.27107410005
2017-04-30,202670.66850295002
2017-05-01,312196.23083798983
2017-05-02,316525.2120617002
2017-05-03,338412.4360654402
2017-05-04,397991.6108684402
2017-05-05,373364.4060969401
2017-05-06,303559.11870245007
2017-05-07,276993.75885732
2017-05-08,438151.01403153024
2017-05-09,442341.02894682006
2017-05-10,454305.44335443986
2017-05-11,364410.7634271102
2017-05-12,343919.5428719198
2017-05-13,261394.8713361999
2017-05-14,246099.9083012599
2017-05-15,417587.6551826599
2017-05-16,336764.57577088004
2017-05-17,518560.40861632023
2017-05-18,372410.7353213402
2017-05-19,447621.83419890987
2017-05-20,340624.79222757986
2017-05-21,266554.69422870997
2017-05-22,425013.92921845
2017-05-23,448744.85299926024
2017-05-24,450541.37638857984
2017-05-25,506576.47791631
2017-05-26,427853.65763293015
2017-05-27,328998.42595010984
2017-05-28,236729.17066887004
2017-05-29,252272.09723391008
2017-05-30,399669.5809184197
2017-05-31,373509.98690076
2017-06-01,394084.6751787799
2017-06-02,296956.94054564973
2017-06-03,324123.9808680601
2017-06-04,249413.35979832025
2017-06-05,295172.7058617402
2017-06-06,307402.77109944005
2017-06-07,331375.38349025993
2017-06-08,316533.29363629996
2017-06-09,240141.37976078
2017-06-10,260705.35702178004
2017-06-11,221919.00747566015
2017-06-12,328730.70037221996
2017-06-13,324744.4445418499
2017-06-14,364726.28341107996
2017-06-15,299371.0140450399
2017-06-16,253325.07100154005
2017-06-17,201087.12132022006
2017-06-18,208500.29865901993
2017-06-19,283862.01226910995
2017-06-20,293174.63316710014
2017-06-21,326779.5104744299
2017-06-22,253845.7660937299
2017-06-23,204918.9253491301
2017-06-24,160292.30208350995
2017-06-25,202855.97048157005
2017-06-26,308691.0726456599
2017-06-27,311292.72855234006
2017-06-28,279697.55591561005
2017-06-29,239702.98533171002
2017-06-30,316292.6284716002
2017-07-01,219800.00976206997
2017-07-02,188590.97610916
2017-07-03,232652.8030841999
2017-07-04,218824.71327885005
2017-07-05,278939.2863615099
2017-07-06,206326.43151146
2017-07-07,287325.35650683986
2017-07-08,218043.17962244025
2017-07-09,256245.3742370001
2017-07-10,290340.44612290995
2017-07-11,274884.66552627995
2017-07-12,238240.26823744006
2017-07-13,188415.37831088997
2017-07-14,222073.27749605005
2017-07-15,217740.56141369007
2017-07-16,238872.79112139993
2017-07-17,261954.17112031006
2017-07-18,267137.0979513799
2017-07-19,258217.49167811015
2017-07-20,260620.10265072
2017-07-21,253053.57998798008
2017-07-22,177447.78049873008
2017-07-23,155550.21819621994
2017-07-24,200745.0315273899
2017-07-25,296056.23190559004
2017-07-26,271020.03428842
2017-07-27,312691.77266599005
2017-07-28,477537.0304320899
2017-07-29,341085.5299327301
2017-07-30,408316.71911196003
2017-07-31,618414.99003852
2017-08-01,505161.3212758904
2017-08-02,524484.3529554498
2017-08-03,347500.1500661601
2017-08-04,416334.9214362702
2017-08-05,305693.18522791984
2017-08-06,321040.5569019298
2017-08-07,406656.6175130499
2017-08-08,360275.3348253604
2017-08-09,259991.3628343801
2017-08-10,281254.30230846
2017-08-11,272963.7744430499
2017-08-12,225972.98654354998
2017-08-13,224562.88412238
2017-08-14,203972.3451471499
2017-08-15,286004.19119450985
2017-08-16,225303.95287486998
2017-08-17,304554.25517203996
2017-08-18,275331.80887693
2017-08-19,313472.69392997987
2017-08-20,181583.87597231005
2017-08-21,202649.23936119003
2017-08-22,215933.01456173006
2017-08-23,253757.86221134002
2017-08-24,174190.87368310004
2017-08-25,175375.84051830994
2017-08-26,159815.19296580006
2017-08-27,179468.16791115995
2017-08-28,210661.02871160005
2017-08-29,248443.81227568997
2017-08-30,219995.30221876004
2017-08-31,251079.61705344007
2017-09-01,250015.72065525
2017-09-02,200475.91684273008
2017-09-03,171234.72742958
2017-09-04,327474.10651346
2017-09-05,312706.91971194
2017-09-06,290191.5556402102
2017-09-07,271002.52448286
2017-09-08,237606.1057972
2017-09-09,177865.07807324998
2017-09-10,202190.24353681007
2017-09-11,199829.21737277988
2017-09-12,214844.90570682014
2017-09-13,253233.2058818701
2017-09-14,268015.0932509499
2017-09-15,398314.83519919997
2017-09-16,200156.99323124994
2017-09-17,152686.24196026
2017-09-18,204865.32804505
2017-09-19,217573.2679422899
2017-09-20,185140.23704425
2017-09-21,188302.13751505985
2017-09-22,198889.92837967
2017-09-23,131990.54339702002
2017-09-24,97112.70530596003
2017-09-25,257132.18201588
2017-09-26,197991.63520779
2017-09-27,171774.68540902995
2017-09-28,200215.26199905
2017-09-29,173950.30273958988
2017-09-30,152977.6778886
2017-10-01,114609.74281977004
2017-10-02,193317.8049627301
2017-10-03,161042.77865505998
2017-10-04,139982.09806676
2017-10-05,187702.46646302
2017-10-06,173642.93742905007
2017-10-07,126440.90615085003
2017-10-08,146926.16652953994
2017-10-09,234154.7057100201
2017-10-10,245520.3226517701
2017-10-11,173808.05965198993
2017-10-12,207938.59265468008
2017-10-13,279499.9930782702
2017-10-14,178337.01277419995
2017-10-15,153804.23219249997
2017-10-16,201231.38016053
2017-10-17,198287.46999735
2017-10-18,251680.67712717995
2017-10-19,252888.26382780986
2017-10-20,187097.57800227997
2017-10-21,154383.959911
2017-10-22,168281.94952755008
2017-10-23,407836.91191003006
2017-10-24,381933.9578493299
2017-10-25,376845.26704581984
2017-10-26,334373.0128108099
2017-10-27,165001.26674609998
2017-10-28,111675.11575107995
2017-10-29,212275.09596066
2017-10-30,275383.1152717001
2017-10-31,248790.18861326005
2017-11-01,291006.24067249004
2017-11-02,338534.06749591
2017-11-03,232314.53795783996
2017-11-04,191510.11186110997
2017-11-05,177541.60764676004
2017-11-06,224420.6519617298
2017-11-07,257469.89311157
2017-11-08,254741.36418173992
2017-11-09,316706.97361926
2017-11-10,289374.03313920007
2017-11-11,211248.95481320008
2017-11-12,322635.53941077006
2017-11-13,322934.81181397
2017-11-14,276286.80002385005
2017-11-15,318338.9761774201
2017-11-16,327989.00861164
2017-11-17,359965.88191170973
2017-11-18,252116.80765918008
2017-11-19,200985.61862563004
2017-11-20,322099.0996330001
2017-11-21,315915.06541834987
2017-11-22,242283.71243757993
2017-11-23,300881.44220357994
2017-11-24,325955.99801712995
2017-11-25,271882.5306107001
2017-11-26,243755.73194704004
2017-11-27,350859.7885805701
2017-11-28,326340.62860210997
2017-11-29,401108.2287316499
2017-11-30,342628.70852193004
2017-12-01,245840.52546046014
2017-12-02,179252.28106203995
2017-12-03,184515.09748537993
2017-12-04,224307.09735718995
2017-12-05,224375.11687978014
2017-12-06,272931.80170098
2017-12-07,346473.09851079015
2017-12-08,299420.89454376994
2017-12-09,256595.99793969002
2017-12-10,239736.73271023005
2017-12-11,254604.72136413993
2017-12-12,332963.9297226501
2017-12-13,276929.73606943997
2017-12-14,214876.27928337993
2017-12-15,236752.7053402699
2017-12-16,183550.3180228999
2017-12-17,262393.1498861801
2017-12-18,256600.04615850022
2017-12-19,212339.88483771004
2017-12-20,321154.02790443966
2017-12-21,227514.0234675301
2017-12-22,290545.8444431098
2017-12-23,160329.47672834998
2017-12-24,182444.82404182997
2017-12-25,178109.58939641
2017-12-26,198036.56533282992
2017-12-27,300866.20768315985
2017-12-28,251338.2265832499
2017-12-29,251276.35101048008
2017-12-30,298187.9815421
2017-12-31,234407.00807461998
2018-01-01,184708.80085203
2018-01-02,234897.45542103
2018-01-03,189220.81716424998
2018-01-04,266342.65559783997
2018-01-05,300294.04655297985
2018-01-06,226946.75508882996
2018-01-07,293892.90278541984
2018-01-08,264377.8685762999
2018-01-09,257497.34816466013
2018-01-10,259456.14575009997
2018-01-11,270477.17656869
2018-01-12,241168.09607455003
2018-01-13,180340.85449478994
2018-01-14,193222.63825295007
2018-01-15,201537.60587604003
2018-01-16,269866.0372363299
2018-01-17,251821.8706873401
2018-01-18,238302.0757786801
2018-01-19,218664.46728337006
2018-01-20,207814.13059295993
2018-01-21,153924.63802619002
2018-01-22,198934.35551209
2018-01-23,179604.04571915
2018-01-24,186572.64426425993
2018-01-25,191061.31993294007
2018-01-26,257890.66416312996
2018-01-27,121775.72930172
2018-01-28,163921.68382236012
2018-01-29,160142.61092054
2018-01-30,172611.59401603005
2018-01-31,159259.69272393
2018-02-01,276688.54865267995
2018-02-02,330403.3982390301
2018-02-03,164454.56914417987
2018-02-04,193196.05763289
2018-02-05,258100.71729143994
2018-02-06,286487.4135019301
2018-02-07,208440.48387418993
2018-02-08,215659.56122285005
2018-02-09,198992.9143352
2018-02-10,115887.23286686996
2018-02-11,85653.13642391
2018-02-12,181648.80600207997
2018-02-13,146551.40149346
2018-02-14,147764.41784230003
2018-02-15,130818.13449524993
2018-02-16,107325.16383757998
2018-02-17,80770.37959020004
2018-02-18,80143.56256749996
2018-02-19,103568.35523856
2018-02-20,130415.49076535003
2018-02-21,146710.80550646991
2018-02-22,252147.1657871
2018-02-23,175747.96816161994
2018-02-24,167552.30318227987
2018-02-25,76315.65121709
2018-02-26,107674.95776048004
